player_id,name_first,name_last,dob
130222,Alon,Cohen,09-04-84
130223,Yum,Adiv,11-07-90
130224,Gay,Michlevithz,NULL
130225,Benedik,Grosche,15-10-84
130226,Nicolas,Steiner,09-01-91
130227,Andrew,Kells,19-06-90
130228,Matt,Solomon,06-01-88
130229,Jeff,Mullen,28-11-90
130230,Jay,Wong,27-07-88
130231,Maximilian,Ortiz,29-07-86
130232,Romain,Van Rillas,18-05-79
130233,Davide,Paltrinieri,13-04-93
130234,Luca,Carli,13-08-90
130235,Jose,Fabara,01-01-59
130236,Danko,Aguirre,30-11-83
130237,Juan,Fornell,14-01-85
130238,Jamie,Lawlor,05-04-89
130239,Ryan,Maarschalk,20-03-82
130240,Adam,Becker,03-01-85
130241,Dmitry,Rovkin,25-09-92
130242,Dmitry,Molchanov,09-09-91
130243,Igor,Kuznetsov,08-12-91
130244,Mansur,Gishkaev,02-09-89
130245,Mikhail,Saldin,31-05-90
130246,Aleksey,Kalinin,11-04-90
130247,Anton,Chekhov,15-09-92
130248,Pavel,Filatov,NULL
130249,Vladimir,Egorov,12-04-89
130250,Stipe,Primorac,05-09-85
130251,Pawel,Poziomski,23-01-90
130252,Roberto,Guida,04-03-90
130253,Matthias,Lapornik,09-12-90
130254,Dan Catalin,Bitica,11-04-91
130255,Anton,Andersson,15-01-89
130256,Daniel,Coelho,15-01-88
130257,Eduardo,Melo,30-06-91
130258,Felipe,Coelho,22-10-91
130259,Joao Paulo,Castro,31-07-81
130260,Miguel,Iglesias,24-09-85
130261,Rodrigo,Limpias,NULL
130262,Aquino,Chang,NULL
130263,Gustavo,Barbosa,NULL
130264,Felipe,Rosa,11-05-91
130265,Khasan,Uzakov,06-05-92
130266,Sarvar,Pulatov,20-06-90
130267,Pavel,Zhdanov,10-03-88
130268,Arvar,Turakulov,NULL
130269,Khakim,Pulatov,06-03-92
130270,Francisco,Maltez,20-09-90
130271,Juan,Borras Meijides,NULL
130272,Ricardo,Ribeiro,26-01-90
130273,Luis,Alonso Ruiz,07-09-92
130274,Jaime,Andrade Matamoro,12-08-93
130275,Dmitriy,Pavlovskiy,NULL
130276,Aliakbar,Aliev,18-11-92
130277,Bakhrom,Makhmudov,29-08-92
130278,Leonardo,Bianchi,13-09-84
130279,Luca,Colleoni,20-01-84
130280,Flavio,Fioriti,08-04-91
130281,Martial,Verdon,14-02-67
130282,Fabien,Blanc,27-11-87
130283,Vincent,Blanc,28-04-91
130284,Elias,Gysin,NULL
130285,Christophe,Piotton,19-03-81
130286,Daniel,Uson Olaso,17-01-77
130287,Marcel,Roth,NULL
130288,Lorenz,Bergner,NULL
130289,Daniel,Puetsch,NULL
130290,Simon,Trautmann,20-03-92
130291,Yerkebulan,Zhaxylykov,13-05-94
130292,Sergey,Brotgal,22-03-91
130293,Mikhail,Anoshin,11-06-88
130294,Aron,Burlibay,28-10-88
130295,Maralbek,Dat,07-04-69
130296,Seung Yo,Kang,14-08-93
130297,Dave,De Graaf,30-03-87
130298,Menno,Van Der Zweep,06-08-89
130299,Jereon,Camfferman,21-02-89
130300,Rene,Dhooghe,23-09-89
130301,Gijs,Peelen,21-04-87
130302,Laurent,Wichert,22-04-87
130303,Andrey,Deryagin,01-10-91
130304,Bartolomeo,Caravelli,26-08-92
130305,Nicolo,Ginocchio,07-11-92
130306,Simone,Ferrari,22-01-93
130307,Matteo,Micali,02-06-94
130308,Giacome,Assereto,15-05-91
130309,Ivan,Derepa,12-01-89
130310,Maksim,Lagutin,24-09-92
130311,Anton,Kozak,06-04-90
130312,Andrei,Ionescu,22-01-91
130313,Daniil,Kabita,NULL
130314,Kolya,Emelyanov,NULL
130315,Ruslan,Kubarev,09-01-80
130316,Martin,Chojnacki,13-06-91
130317,Krzysztof,Basa,03-01-90
130318,Daniel,Ignatowicz,27-04-91
130319,Fabienne,Goueffon,NULL
130320,Davy,Calliari,NULL
130321,Anthony,Lasbleis Lecompte,12-07-88
130322,Guillermo,Jimenez Suarez,NULL
130323,Jose,Sierra Calderon,NULL
130324,David,Jimenez Ortega,NULL
130325,Rafael David,Rico Vinaza,17-10-77
130326,Miguel,De La Pena Rios,NULL
130327,Jandui,Reyes,29-07-92
130328,Danny,Loza,02-05-91
130329,Francisco,Gidi,04-01-91
130330,Domen,Korelc,19-03-90
130331,Giacomo,Grazi,26-11-88
130332,Marc,Bruche,16-03-88
130333,Martin,Kraljic,14-03-89
130334,Jorge Andres,Azuero,27-07-92
130335,Gustavo Adolfo,Rueda,14-08-91
130336,Juan David,Calad,20-02-91
130337,Paul Alexandru,Andrei,24-07-90
130338,Justin,Brateanu,13-07-92
130339,Antoine,Bodwin,16-09-64
130340,Igor,Wachter,01-09-89
130341,Andrea,Piccolo,21-04-92
130342,Igor,Candia,17-02-93
130343,Leandro,Mazzette,06-05-90
130344,Gabriel,Martins,04-04-90
130345,Anderson,Silva,NULL
130346,Kristof,Lybeer,29-12-79
130347,Henri,Landes,28-04-86
130348,Nicolas,Scarzolo,06-04-90
130349,Francisco,Kelly,NULL
130350,Claudio,Coronel,12-06-86
130351,German,Ramirez,12-01-91
130352,Nikolay,Gromov,02-01-89
130353,Won Hak,Lee,11-11-90
130354,Tae Hong,Hwang,15-01-91
130355,Ho Min,Kang,16-05-91
130356,Aram,Abgaryan,10-10-89
130357,Nicolas Eduardo,Moreno,17-09-91
130358,Juan S,Orozco,03-02-90
130359,Jorge,Barreda,19-01-78
130360,Fabian,Valdiviezo,20-05-92
130361,Sebastian,Bustamante,25-10-91
130362,Adam,Baker,09-09-88
130363,Alex,Di Valerio,29-09-89
130364,Dejan,Tomic,03-08-89
130365,Frederic,Busseau,22-04-81
130366,Ville,Tuovinen,21-08-89
130367,Artem,Yatsenko,26-12-91
130368,Juri,Novostruev,NULL
130369,Harold,Montoya,19-09-89
130370,Federico,Echeverri,11-09-90
130371,Nestor,Vargas,17-10-90
130372,Felipe,Velez,28-10-92
130373,Daniel,Vargas,23-04-88
130374,Leonardo,Gongora,10-04-89
130375,Bryan,Swartz,21-06-90
130376,Diego Antonio,Reyes Baca,07-06-89
130377,Juan Carlos,Wynter,NULL
130378,Ari Benjamin,Lascari,22-11-93
130379,Fabricio,Morales,15-05-89
130380,Jorge,Ham,18-11-75
130381,Juan Carlos,Villalobos,29-09-77
130382,Bruno,Pugliesi,12-12-92
130383,Enrique,Cavero,18-04-89
130384,Jorge,Manzur,10-05-91
130385,Christopher,Kano,18-06-91
130386,Irzio,Vassallo,14-11-87
130387,Boris,Vermet,25-10-92
130388,Matthieu,Meyzen,17-02-74
130389,Titouan,Gueneau,24-05-94
130390,Crescente,Lesser,26-02-92
130391,Felipe,Ortiz Beckdorf,17-10-91
130392,Oliver,Strecker,08-01-90
130393,Krzysztof,Kwasniewicz,01-07-90
130394,Brodie,Johnstone,NULL
130395,James,Roberts Thomson,11-04-93
130396,Ricky,Flach,01-10-87
130397,Mansour,Wassime,NULL
130398,Omar,Fellaki,NULL
130399,Arnaud,Schlosser,NULL
130400,Marco,Tamiozzo,18-01-93
130401,Youssef,Blila,02-01-91
130402,Tos,Peungrassamee,18-01-92
130403,Daniel,Encinas Yanez,28-12-88
130404,Jefferson,Nino,05-07-89
130405,Oscar,Cruz,30-07-80
130406,Fernando Andres,Florez Amaya,08-11-92
130407,Sataporn,Sawatsomran,18-07-92
130408,Tanuthep,Pradidpol,09-04-88
130409,Rafah,Wongviwattana,24-03-92
130410,Faruk,Hasanhodzic,26-10-90
130411,Orhan,Spahic,03-12-90
130412,Stefan,Nosovic,13-03-89
130413,Carlo,Cazzaniga,20-06-90
130414,Jonathan,Hefetz,21-04-92
130415,Mario,Martell,06-06-90
130416,Karabo,Maloka,28-12-84
130417,Hayward,Scholtz,09-05-90
130418,Katlego,Radikgojane,NULL
130419,Dimitri,Terpizis,20-07-90
130420,Moses,Knott,NULL
130421,Patrick,Wysoczarski,07-05-89
130422,Libo,Njomba,NULL
130423,Airam,Quintero Rodriguez,17-11-91
130424,Antonio Manuel,Diaz De Las Casas,10-07-73
130425,Alberto,Alvarez De La Rosa,06-03-84
130426,Antonio Jose,Hidalgo Rodriguez,NULL
130427,Blas,Moros,06-06-90
130428,Mohammed Ali,Riani,29-11-92
130429,Seong Hee,Ahn,22-01-89
130430,Jung Hoo,Woo,16-12-88
130431,Jae Chang,Lee,12-04-90
130432,Alexander,Anthis,01-07-92
130433,Santiago,Guerrero,30-03-94
130434,Santiago,Gaviria,17-07-70
130435,John Freddy,Ramirez,NULL
130436,Luis Felipe,Duque,07-06-94
130437,Michael,Schlapfer,12-02-92
130438,John,Garr,03-09-75
130439,Umid,Shobidinov,01-02-88
130440,Shakhrukh,Madrakhimov,04-10-88
130441,Niklas,Schmauch,NULL
130442,Kevin,Schuler,NULL
130443,Ashwin,Kuppusamy,03-09-92
130444,Stanislav,Kovalev,23-01-89
130445,Jorge,Moreno,27-08-88
130446,Adam,Hunt,02-03-90
130447,Rafael,Machado,NULL
130448,Goncalo,Fischer,15-07-82
130449,Jean Philippe,Landra,04-06-88
130450,Trpimir,Kujundzic,08-05-90
130451,Erkan,Irtem,NULL
130452,Erol,Tutas,24-08-89
130453,Evrim,Ergun,NULL
130454,Davide,Ghisolfi,NULL
130455,Michal,Kozelsky,28-01-91
130456,Maros,Januvka,28-01-93
130457,Lukas,Smolak,09-02-92
130458,Barnabas,Carrega,04-01-88
130459,Lorenzo,Rossi,19-06-91
130460,Mihai Alexandru,Maxer,09-09-88
130461,Tomasz,Olfans,18-11-91
130462,Piotr,Kropiwnicki,06-12-91
130463,Wojciech,Stucklik,11-12-84
130464,Patrick,Rose,04-03-87
130465,Eric R,Spector,09-01-90
130466,Vittorio,Zanni,02-09-78
130467,Valentin,Dinca,21-05-88
130468,Matej,Stakne,29-06-89
130469,Dorian,Papic,NULL
130470,Luka,Samija,04-08-91
130471,Diego,Ujcic,04-02-88
130472,Filipp,Pogostkin,03-06-91
130473,Alexander,De Chatellus,20-05-91
130474,Daniel,Gliner,28-02-90
130475,Pedro,Torralbo Munoz,20-02-93
130476,Tawfik,Nasser,NULL
130477,Josh,Bolt,22-03-89
130478,Michael,Ward,18-02-90
130479,Luis,Gilbert,29-10-92
130480,Nicolo,Rosetti,06-09-91
130481,Juan David,Luna Diaz,20-04-93
130482,Danny,Pinzon,15-09-90
130483,Riccardo,Bonzi,03-11-88
130484,Luca,Boschi,31-10-84
130485,Alvaro,Ribes Bujaldon,11-11-91
130486,Derek,Stephens,04-10-86
130487,Jose Eugenio,Martinez Alcalde,NULL
130488,Ismael,Iglesias,14-12-86
130489,Antonio,Passaro,12-02-75
130490,Samuel Botelho Araujo,Araujo,19-10-92
130491,Richard,Bucalem,05-11-91
130492,Eduardo,Miller,23-10-91
130493,Tiago,Silva,24-06-80
130494,Sergio,Paiva,28-06-85
130495,Leon,Ferran Valverde,26-07-94
130496,Joao,Carvalho,20-07-90
130497,Pablo,Torio Gomez,24-07-70
130498,Nicolau,Monteiro,03-09-91
130499,Hugo,Fernandes,01-11-80
130500,James,Brennan Tsang,18-07-90
130501,Jordi,Julia Gabilondo,19-06-83
130502,Marcel Aguiar,Aguiar,21-03-84
130503,Taras,Rohovets,12-06-92
130504,Raydner,Ramos,18-09-87
130505,Bernardo,Mello Madeira Coelho,25-03-91
130506,Antonio,Amaro,NULL
130507,Hatteros,Pires Sarnicol,30-05-83
130508,Daniele,Cattaneo,10-09-89
130509,Alberto,Boccardo,NULL
130510,Iacopo,Pedemonte,NULL
130511,Adam,Ehrlich,NULL
130512,Jaron,Maestas,NULL
130513,Philip,Stephens,06-03-89
130514,Guiliano,Chiesa,30-03-70
130515,Gleb,Tarasov,01-10-90
130516,Tomas,Perez Gonzolvez,NULL
130517,Carlos,Corchado Miralles,16-08-92
130518,Ivan,Gonzalez,NULL
130519,Krzysztof,Nagay,13-07-89
130520,Bartlomiej,Fedyna,07-09-91
130521,Alessio,Verducci,27-02-83
130522,Juan Jose,Salazar,02-07-93
130523,Felipe,Barrientos,11-01-93
130524,Brian,Garcia,NULL
130525,Jaime,Escobar,NULL
130526,Sebastian,Leib,10-07-92
130527,Cesar,Zambrano,NULL
130528,Diego,Falla,NULL
130529,Jonatan,Torres,NULL
130530,Juan Pablo,Plata,07-02-90
130531,Alexander,Velez,21-09-86
130532,Matic,Zupancic,05-12-91
130533,Sebastijan,Jankovic,28-07-90
130534,Ivan,Lasic,18-12-78
130535,Martin,Lazarcik,05-03-91
130536,Christian,Prado,30-04-92
130537,Juan Fernando,Calderon,11-02-92
130538,Alejandro,Villareal,17-06-91
130539,Daniel,Formento,10-02-93
130540,Juan Antonio,Aguila,08-03-93
130541,Sebastian,Rebolero,17-12-84
130542,Shota,Iino,08-07-89
130543,Takeshi,Yano,08-07-88
130544,Rune,Winkler,22-09-91
130545,Leonard,Macknight,04-04-77
130546,Lucas,Reis Duarte,NULL
130547,Lucas,Izkovitz,03-09-91
130548,Alexandre Madeira,Sola,01-04-93
130549,Vinicius,Morales Boemeke,11-08-86
130550,Victor,Ouvrard,13-05-92
130551,Ju Yeong,Im,11-04-86
130552,Seunghun,Shin,11-07-94
130553,In Kyo,Jeong,15-07-95
130554,Han Hee,Kim,24-06-88
130555,Gi Seop,Jin,02-10-90
130556,Steven,Eelkman Rooda,21-02-90
130557,Lee,Singer,02-07-87
130558,Gustavo,Antunes,NULL
130559,Marcelo,Gaia,09-05-94
130560,Maximilian,Hofmann,09-08-88
130561,Peter,Seidner,04-01-93
130562,Peter,Jurik,08-01-80
130563,Luca,Santini,NULL
130564,Luis,Riveroll,22-01-86
130565,Raul,Olivas Cruz,NULL
130566,Ramon,Perez,08-06-84
130567,Andres,Munoz Lopez,24-11-92
130568,Alejandro,Carstens,02-06-92
130569,Yannick,Weinsheimer,17-08-92
130570,Scott,Denenberg,07-04-85
130571,Adam,Chervin,10-07-77
130572,Andres,Coello,15-03-93
130573,Luis Alonzo,Villalta Cuba,12-12-91
130574,Maximilian,Becher,14-10-88
130575,Juan Luis,Chu,11-02-91
130576,Martin,Yrivarren Paz,19-06-72
130577,Carlos Hernan,Caravedo Espinoza,03-07-91
130578,Javier,Ramirez,19-06-86
130579,Jose Fidel,Moreno,NULL
130580,Jose,Rueda,31-01-84
130581,Waltteri,Tuompo,01-01-92
130582,Mike,Eisfeld,19-09-74
130583,Jakob,Lysakowski,04-05-72
130584,Cyrus,Zalpour,18-07-75
130585,Dion,Freeman,12-09-63
130586,Marcus,Thompson,08-09-73
130587,Brett,Gilbert,04-07-75
130588,Darren,Fitzgerald,24-06-75
130589,Brett,Hollitt,03-10-76
130590,Hisham,Sqarou,28-12-75
130591,Rachid,Arazi,09-01-72
130592,Vijay,Patel,29-01-79
130593,Chacko,Koshy,14-06-75
130594,Chintan,Trivedi,14-08-73
130595,Harsul,Patel,03-09-75
130596,Anwar Shaik,Hussain,15-03-71
130597,Ravi Suresh,Bhaya,09-06-76
130598,Karia,Vinay,16-09-76
130599,Navnoor,Kang,13-12-79
130600,Gajapathy,Pillai,04-06-80
130601,Umang,Chadda,14-12-78
130602,Shrinivasan,Iyer,04-09-77
130603,George,Christian,15-10-72
130604,Cesar Francisco,Vazquez,15-12-79
130605,Raul,Banez Roldan,28-10-79
130606,Carlos,Sanchez Lorenzo,30-11-71
130607,Ruben,Leon Torregrosa,02-10-80
130608,Frank,Kuczera,12-02-80
130609,Dietrich,Haug,24-11-76
130610,Matthias,Mathaes,07-02-78
130611,Clay,Estes,10-12-80
130612,Gaelick,Le Doher,09-11-73
130613,Steve,Oleson,NULL
130614,Ignacio,Ruiz Martinez,09-05-72
130615,Brian,Isern,29-06-80
130616,Teddy,Oleson,NULL
130617,Carles,Jimenez,23-11-74
130618,Gerard,Balbas,23-07-79
130619,Axel,Rabanal,15-05-71
130620,Juan Jose,Perez,NULL
130621,Damian,Gayo Lorenzo,19-05-81
130622,Patrick,Montane,02-07-76
130623,Martin,Schein,15-09-78
130624,Michael,Kropfl,23-01-74
130625,Patrick,Hofer,NULL
130626,Mike,Schiro,NULL
130627,Derek,Del Rosario,NULL
130628,Steve,Clay,NULL
130629,Chris,Sanchez,NULL
130630,Jon,Yip,NULL
130631,Adam,Lazar,03-01-71
130632,Pete,Cowan,NULL
130633,Martin,Crampton,07-07-71
130634,Jake,Bragonier,11-08-73
130635,Josh,Vining,NULL
130636,Greg,Andersen,28-05-70
130637,Jeff,Wilson,NULL
130638,Mariano,Zabala,17-05-73
130639,Michael,Sprott,NULL
130640,Jean Michel,Prawidlo,17-02-60
130641,Jorge,Zabala,13-08-69
130642,Vicenzo,Tromp,31-01-77
130643,Victor,Ramos,NULL
130644,Kenrick Jonathan,Wong,02-11-75
130645,Marvin,Odor,06-03-78
130646,Alex,Otterspeer,NULL
130647,Jerry,Albrikes,06-07-69
130648,Luis,Linares,04-02-83
130649,Harry,Van Beeck,NULL
130650,Francisco,Velazquez,19-05-82
130651,Reyes,Aguayo,06-01-78
130652,Bruno,Carvalho,20-10-77
130653,Cyril,Buscaglione,24-03-72
130654,Nuno,Mota,09-06-68
130655,Bruno,Avila,28-02-82
130656,Javier,Latre,NULL
130657,Tomas,Rosado,21-08-76
130658,Tim,Musenberg,24-06-75
130659,Christophe,Sixtus,10-10-72
130660,Marc,Patzke,24-08-70
130661,Jake,Benzal Mahon,25-04-83
130662,Dario,Botta,22-12-80
130663,Vito,Campanella,NULL
130664,Hua,Liu,03-04-75
130665,Yan Bo,Qu,28-01-77
130666,Shuang,Luo,07-02-78
130667,Quan,Pu,15-07-78
130668,Yue Sen,Dong,18-10-74
130669,Fei,Liu,17-03-77
130670,Tao,Geng,23-07-74
130671,Marcelo,Vieira,11-03-77
130672,Daniel,Djokic,11-09-79
130673,Miljan,Djokic,29-04-80
130674,Marcos,Kepper,12-05-74
130675,Felipe,Vallim,23-08-76
130676,Erivaldo,Silva,30-01-75
130677,Carlos,Alencar,24-10-77
130678,Carlos,Silva,13-02-77
130679,Alexandre,Reis,14-09-74
130680,Mario,Torres,19-05-80
130681,Manuel,Macedo,25-11-77
130682,Sergio,Teixeira,06-09-78
130683,Tomi,Winnig,05-02-80
130684,Piero,Vivenza,NULL
130685,Alejandro,Toledo,30-08-81
130686,Leandro,Carvalho,18-06-77
130687,Juarez,Santos,NULL
130688,Richard,Mallory,13-07-65
130689,Magnus,Mobias,NULL
130690,Gregg,Frigerio,NULL
130691,Dean,Mello,14-06-61
130692,Frank,Marechal,05-07-72
130693,Frederik,Samuelsson,07-03-76
130694,Gregg,Schwartz,27-10-70
130695,Hiro,Nakamura,16-03-79
130696,Ramiro,Gomez,NULL
130697,Terry,Neill,NULL
130698,David,Treadwell,25-04-77
130699,Michael,Drummond,09-01-80
130700,Matthew,Bryant,23-10-78
130701,Ben,Simon,NULL
130702,Christian,Lenze,25-10-73
130703,Charles,Coleman,22-08-71
130704,Cain,Mashego,NULL
130705,Timmy,Giattina,NULL
130706,Kevin,Garlington,16-11-79
130707,Jonathan,Hamilton,NULL
130708,Eric,Baumgardner,24-04-83
130709,Richard,Watkins,16-02-76
130710,Carsten,Wahl,17-11-75
130711,Camilo,Cardozo,21-03-76
130712,German,Gutierrez,25-03-74
130713,Lizandro Eduardo,Carrillo,10-09-62
130714,Carlos,Parraga,02-02-76
130715,Orlando,Gonzalez,NULL
130716,Sergio,Rodriguez,08-01-73
130717,Gabriel,Cock,NULL
130718,Carlos,Suarez,27-04-78
130719,Carlos,Arias,27-07-75
130720,Rodolfo,Diaz,05-05-70
130721,Alvaro,Marquez,08-01-75
130722,Jimmy,Pardo,NULL
130723,Armando,Moreno,07-02-57
130724,Juan,England,08-09-77
130725,Felix,Rojas,25-10-88
130726,Walid,Hussein,27-11-74
130727,Jose Miguel,Correa,15-01-77
130728,Navroz,Udwadia,23-12-73
130729,Srinivas,Prabhu,03-05-74
130730,Arvind,Rampouragoudar,15-08-73
130731,Oded,Jacob,19-01-65
130732,Sandeep,Reddy,28-03-80
130733,Karamveer,Premnarayan,04-09-80
130734,Luciano,Battaglini,07-03-78
130735,Santos,Guimaraes,10-02-69
130736,Gustavo,Goncalves,15-01-76
130737,Alessandro,Settimi,12-10-76
130738,Radu,Palasan,05-09-79
130739,Sorin,Mailat,18-11-79
130740,Marius,Babiciu,03-01-76
130741,Doru,Marita,15-07-75
130742,Frederic,Lajouane,10-06-75
130743,Flavius Vintila,Stan,28-03-78
130744,Octavian,Chicu,14-12-77
130745,Lucian,Costin,23-06-80
130746,Cristian Tiberiu,Mudure,20-05-80
130747,Alin,Grecea,14-02-80
130748,Tudor Cosmin,Canda,26-08-79
130749,Cornel,Marola,02-05-81
130750,Andrei,Novaceanu,15-07-82
130751,Peter,Villar,06-09-78
130752,Jan,Vanco,22-10-78
130753,Boris,Balaz,17-12-77
130754,Matej,Hudec,16-02-78
130755,Eldar,Mustafic,09-02-77
130756,Matteo,Benvicini,NULL
130757,Fabio,Mizzon,09-05-80
130758,Mathieu,Decroo,29-11-72
130759,Alain,Mazzella,NULL
130760,Pierre,Decroo,12-02-70
130761,Bertrand,Chapron,05-10-62
130762,Neale,Pashley,11-01-69
130763,Mark,Rath,NULL
130764,Jose,Suarez Garcia,24-04-69
130765,Heiko,Kachel,14-09-66
130766,Brian,Hillebrand,09-08-72
130767,Darryl,Hale,05-02-64
130768,Paul,Shovlin,25-11-77
130769,Mark,Lunn,26-05-80
130770,Martyn,Bray,30-09-65
130771,Timothy,Markall,14-10-80
130772,Jay,Kanetkar,22-04-67
130773,Todd,Occomy,18-06-70
130774,Richard,Reyes,27-05-74
130775,Todd,Montanaro,04-06-76
130776,Eric,Faro,NULL
130777,John,Flaherty,14-08-67
130778,Vladimir,Ziskind,24-07-69
130779,Andrew,Wiese,18-10-78
130780,Scott,Wainick,NULL
130781,Scott,Watnick,03-05-77
130782,Douglas,Proudian,29-07-69
130783,Faisal,Syed,NULL
130784,Etfran,Fartsnan,NULL
130785,Markus,Perschl,25-01-76
130786,David,Rosenkranz,12-03-69
130787,Laszlo,Leiter,11-12-76
130788,Alexandre,Metreveli,11-04-76
130789,Attila,Door,29-12-72
130790,Peter,Pakay,16-03-77
130791,Gyorgy,Murancsik,10-03-77
130792,Matyas,Magyar,21-11-74
130793,Zoltan,Zachar,12-12-69
130794,Csaba,Karda,03-07-81
130795,Gabor,Kobzos,NULL
130796,Alexander,Chernetsky,17-03-67
130797,Ivan,Bulatovic,16-08-79
130798,Bosko,Lalicic,09-11-77
130799,Alejandro,Cadenas,12-12-75
130800,Claudio Segundo,Olmedo Zumaran,02-10-90
130801,Luciano,Begliani,NULL
130802,Gustavo,Miranda,18-10-67
130803,Adriano,Lavalle,NULL
130804,Alejandro,Olmedoz,NULL
130805,Santiago,Quirno,13-12-78
130806,Christian,Dallwitz,18-08-65
130807,Sadek,Halawa,06-10-77
130808,Mohamed,Hammam,12-03-76
130809,Fathi,Abdel Fatah,03-04-79
130810,Sherif,Adel,17-02-75
130811,Karim,Hamdy,10-05-82
130812,Ahmed,Al Seesi,NULL
130813,Tarek,El Raffei,17-10-82
130814,Justin,Olivares,17-04-75
130815,Rick,Johnston,20-12-60
130816,John,Goldenberg,18-05-68
130817,Steve,Shannon,10-08-62
130818,George,Horna,10-11-58
130819,Joe,Jugovic,05-02-73
130820,Steve,Kirk,29-09-61
130821,Jesse,Hawkins,15-03-75
130822,Geoffrey R,Stewart,25-09-75
130823,Robin,Spiers,09-12-67
130824,Jeff,Watson,16-07-76
130825,Hermison,Hurtado,06-12-72
130826,Andres,Gonzalez,05-03-71
130827,Jose Gabriel,Mendoza,NULL
130828,Alexandre Breno,Stevens,12-06-76
130829,Marcelo,Campos,28-11-74
130830,Guilherme,Gottardi,16-04-74
130831,Fabio,Alem,19-11-76
130832,Marcus,Scarabucci,NULL
130833,Thiago,Carnio,14-11-75
130834,Fernando,Marsiarelli,23-01-79
130835,Samuel,Charnis,19-08-75
130836,Alberto,Vallim,14-11-69
130837,Alercio G De Souza,Freitas,03-09-68
130838,Christian,Frank,18-01-77
130839,Christian,Scholnik,NULL
130840,Flavio,Alves,NULL
130841,Leandro,Capecci,22-03-76
130842,Carlos,Ribeiro,NULL
130843,Francisco,Bruni,29-07-71
130844,Luciano,Copia,14-10-72
130845,Albert,Fusch,NULL
130846,Luis,Santos,12-05-71
130847,Rafael,Torrealba,06-03-72
130848,Mike,Zarraonandia,NULL
130849,Alberto,Sibiesz,07-09-71
130850,Patricio,Diaz,10-02-76
130851,Ricardo,Lara,17-05-74
130852,Ismael,Rosales,11-05-66
130853,Christian,Frenza,27-03-76
130854,Miguel,Nienstadt,20-02-64
130855,Daniel Hector,Martin,11-12-71
130856,Juan Carlos,Sotillo,26-04-70
130857,Ruben,Romero,19-10-71
130858,Ray,Rigamonti,14-10-77
130859,Alessandro,Costa,NULL
130860,Eric,Subirats,02-11-81
130861,Gustavo,Cosson,28-10-69
130862,Angel,Aquino,27-04-76
130863,Jean Paul,Cano,15-06-75
130864,Miguel,Osio,NULL
130865,Alberto,Garrido,NULL
130866,Armando,Notz,15-09-80
130867,Ruben,Herrera,05-11-81
130868,Carlos,Fermin,03-04-79
130869,Jorge,Abdel Nour,NULL
130870,Arthuro,Nieto,NULL
130871,Eduardo,Pazos,02-10-82
130872,Diego,Matute,03-11-63
130873,Alejandro,Lataczweski,19-04-68
130874,Demian,Rodriguez,NULL
130875,Carlos,Daza,NULL
130876,Carlos,Mosquera,02-08-68
130877,Alejandro,Lopez,NULL
130878,Ricardo,Rojas,19-03-85
130879,Jorge,Jimenez,23-03-84
130880,Alejandro,Rojas,25-12-80
130881,Hicham,Faraj,06-12-74
130882,Rachid,Laimina,19-07-73
130883,Tarik,Abbas,23-11-78
130884,Faycal,Zniber,02-03-76
130885,Amine,Aich,16-05-73
130886,Salim,Dassouli,NULL
130887,Amine,Sebti,NULL
130888,Kamal,Sebti,20-03-90
130889,Karim,Lachgar,NULL
130890,Adrian,Saceanu,26-04-70
130891,Alain,Quertier,07-06-66
130892,Yves,Glemot,01-09-64
130893,Christophe,Cazuc,03-07-68
130894,Brett,Decurtins,06-10-70
130895,Bud,Schroeder,NULL
130896,Rene,Hirschfeld,21-01-77
130897,Jens,Garberding,24-06-76
130898,Torsten,Salm,22-02-67
130899,Boris,Krumm,30-01-72
130900,Vladimir,Sorokin,18-04-74
130901,Anthony,Consalvi,08-07-81
130902,Sylvain,Thouvenot,24-08-81
130903,Romain,Sauze,15-07-81
130904,David,Cansino,NULL
130905,Alberto,Aguila Bravo,28-07-82
130906,Jose Maria,Duque Gallana,06-05-81
130907,Ivan,Velarde Rodriguez,09-10-83
130908,Enrique,Mancheno Rojas,19-06-75
130909,Alberto,Kuhlmann,30-09-62
130910,Willy,Viera Pires Neto,18-06-76
130911,Francisco,Santos,30-07-80
130912,Marco,Silva,19-07-67
130913,Patrick,Kobylansky,12-03-81
130914,Valdecir,Lima,04-03-74
130915,Ryan,Kirkpatrick,04-02-81
130916,Will,Clinton,29-08-81
130917,Michael,Blue,20-02-78
130918,Chris,Wong,NULL
130919,Axel,Wunsch,01-08-75
130920,Dirk,Seemann,NULL
130921,Marco,Dietze,03-04-71
130922,Ralph,Lampe,14-03-65
130923,Bobby,Hassett,10-09-70
130924,Daryl,Singh,03-06-68
130925,John Paul,Kavanagh,08-07-73
130926,John,Brennan,22-03-76
130927,Gareth,Parker,21-04-73
130928,John,Burke,04-11-66
130929,Ross,Niland,17-09-74
130930,Peter,Rowell,10-11-76
130931,Neil,Wilson,13-11-64
130932,Paul,Pounch,09-04-73
130933,James,Pringle,10-03-77
130934,Harry,Henry,13-07-62
130935,David,Niland,NULL
130936,Chris,Phelan,15-03-77
130937,Henry,Wedier,NULL
130938,John,Austin,16-11-68
130939,Gareth,Jones,03-06-76
130940,Jonathan,Lynch,13-02-80
130941,Gad,Connolly,NULL
